CustomerID,FirstName,LastName,DateOfBirth,Age,Gender,Email,PhoneNumber,Address,City,State,ZipCode,Occupation,AnnualIncome,MonthlyIncome,EmploymentLength_Months,NumCreditAccounts,CreditHistoryLength_Months,TotalCreditLimit,TotalCreditBalance,CreditUtilizationRatio,NumLatePayments,NumMissedPayments,PaymentHistoryPct,NumLoans,TotalLoanAmount,MonthlyDebtPayment,DebtToIncomeRatio,NumHardInquiries,NumDerogatoryMarks,Bankruptcy,TaxLiens,ApplicationDate,LastPaymentDate,CreditMix,AccountStatus,InterestRate,CreditScore,CreditScoreCategory
C090,Norma,Wallace,1986-04-11,38,Female,n.wallace@email.com,555-0190,123 Hillcrest Drive,Corvallis,OR,97330,Soil Scientist,66000,5500.00,108,6,138,65000,19500,0.30,2,0,98.5,1,37000,1680,0.31,2,0,No,No,2024-02-08,2024-11-11,Fair,Active,8.3,685,Fair
C091,Harold,West,1982-12-19,42,Male,h.west@email.com,555-0191,456 Ridgeline Road,Yakima,WA,98901,Agricultural Manager,73000,6083.33,138,7,168,74000,14800,0.20,1,0,99.1,2,42000,1840,0.30,1,0,No,No,2024-01-11,2024-11-16,Good,Active,6.9,735,Good
C092,Rose,Cole,1989-07-26,35,Female,r.cole@email.com,555-0192,789 Cliffside Avenue,Bellingham,WA,98225,Marine Biologist,71000,5916.67,84,6,120,70000,21000,0.30,2,0,98.3,1,39000,1780,0.30,2,0,No,No,2024-02-13,2024-11-10,Fair,Active,8.5,680,Fair
C093,Jesse,Owens,1985-01-13,39,Male,j.owens@email.com,555-0193,234 Seaview Lane,Everett,WA,98201,Naval Architect,87000,7250.00,114,8,156,89000,17800,0.20,1,0,99.2,2,49000,2120,0.29,1,0,No,No,2024-01-23,2024-11-14,Good,Active,6.6,750,Good
C094,Katherine,Reynolds,1993-05-08,31,Female,k.reynolds@email.com,555-0194,567 Bayview Drive,Olympia,WA,98501,State Auditor,64000,5333.33,54,5,90,62000,18600,0.30,2,0,98.0,2,35000,1620,0.30,2,0,No,No,2024-02-24,2024-11-08,Fair,Active,8.4,680,Fair
C095,Craig,Fisher,1987-09-21,37,Male,c.fisher@email.com,555-0195,890 Harborview Street,Bremerton,WA,98310,Shipyard Engineer,79000,6583.33,102,7,138,80000,16000,0.20,1,0,99.1,2,45000,1960,0.30,1,0,No,No,2024-01-28,2024-11-13,Good,Active,7.0,735,Good
C096,Irene,Vazquez,1990-12-06,34,Female,i.vazquez@email.com,555-0196,345 Lakefront Avenue,Kennewick,WA,99336,Environmental Engineer,75000,6250.00,66,6,102,74000,22200,0.30,2,0,98.2,1,41000,1860,0.30,2,0,No,No,2024-02-17,2024-11-10,Fair,Active,8.3,685,Fair
C097,Ralph,Castillo,1984-06-29,40,Male,r.castillo@email.com,555-0197,678 Riverside Drive,Wenatchee,WA,98801,Orchard Manager,61000,5083.33,132,6,168,60000,18000,0.30,2,0,98.6,2,34000,1580,0.31,2,0,No,No,2024-01-16,2024-11-14,Fair,Active,8.5,690,Fair
C098,Janice,Jimenez,1991-03-16,33,Female,j.jimenez@email.com,555-0198,123 Waterfront Lane,Bellingham,WA,98226,Maritime Lawyer,94000,7833.33,66,8,108,97000,19400,0.20,1,0,99.2,1,53000,2220,0.28,1,0,No,No,2024-02-01,2024-11-12,Good,Active,6.3,760,Good
C099,Keith,Moreno,1986-10-02,38,Male,k.moreno@email.com,555-0199,456 Oceanview Street,Newport,OR,97365,Commercial Fisherman,57000,4750.00,108,5,138,55000,16500,0.30,2,0,98.5,2,32000,1500,0.32,2,0,No,No,2024-02-10,2024-11-11,Fair,Active,8.6,685,Fair
C100,Joan,Welch,1988-05-24,36,Female,j.welch@email.com,555-0200,789 Beachfront Road,Astoria,OR,97103,Tourism Director,68000,5666.67,96,6,132,67000,20100,0.30,2,0,98.4,1,38000,1740,0.31,2,0,No,No,2024-02-06,2024-11-12,Fair,Active,8.2,685,Fair
C101,Victor,McDonald,1983-11-17,41,Male,v.mcdonald@email.com,555-0201,234 Coastal Highway,Coos Bay,OR,97420,Port Manager,76000,6333.33,138,7,168,77000,15400,0.20,1,0,99.1,2,43000,1880,0.30,1,0,No,No,2024-01-13,2024-11-15,Good,Active,6.9,740,Good
C102,Jean,Cruz,1990-07-09,34,Female,j.cruz@email.com,555-0202,567 Marina Drive,Florence,OR,97439,Marine Educator,60000,5000.00,72,5,108,59000,17700,0.30,2,0,98.1,2,34000,1580,0.32,2,0,No,No,2024-02-20,2024-11-09,Fair,Active,8.5,680,Fair
C103,Bryan,Marshall,1987-02-14,37,Male,b.marshall@email.com,555-0203,890 Dockside Avenue,Bandon,OR,97411,Fishery Manager,64000,5333.33,102,6,138,63000,18900,0.30,2,0,98.5,1,36000,1660,0.31,2,0,No,No,2024-02-09,2024-11-11,Fair,Active,8.4,685,Fair
C104,Jacqueline,Ortiz,1985-08-31,39,Female,j.ortiz@email.com,555-0204,345 Pier Street,Gold Beach,OR,97444,Coast Guard Officer,72000,6000.00,120,7,156,73000,14600,0.20,1,0,99.2,2,41000,1820,0.30,1,0,No,No,2024-01-22,2024-11-14,Good,Active,7.0,735,Good
C105,Billy,Gomez,1992-04-07,32,Male,b.gomez@email.com,555-0205,678 Wharf Lane,Brookings,OR,97415,Boat Captain,59000,4916.67,60,5,96,58000,17400,0.30,2,0,98.1,2,33000,1540,0.31,2,0,No,No,2024-02-22,2024-11-08,Fair,Active,8.6,680,Fair
C106,Ruth,Murray,1989-10-23,35,Female,r.murray2@email.com,555-0206,123 Anchor Road,Eureka,CA,95501,Harbor Master,67000,5583.33,84,6,120,66000,19800,0.30,2,0,98.3,1,37000,1700,0.30,2,0,No,No,2024-02-14,2024-11-10,Fair,Active,8.3,685,Fair
C107,Jerry,Freeman,1984-01-10,40,Male,j.freeman@email.com,555-0207,456 Portside Drive,Crescent City,CA,95531,Fisheries Biologist,70000,5833.33,132,6,168,69000,20700,0.30,2,0,98.6,2,39000,1780,0.30,2,0,No,No,2024-01-15,2024-11-15,Fair,Active,8.2,690,Fair
C108,Theresa,Wells,1991-06-27,33,Female,t.wells@email.com,555-0208,789 Shipyard Street,Arcata,CA,95521,Marine Engineer,75000,6250.00,66,6,102,74000,22200,0.30,2,0,98.2,1,41000,1860,0.30,2,0,No,No,2024-02-18,2024-11-09,Fair,Active,8.4,685,Fair
C109,Howard,Webb,1986-09-13,38,Male,h.webb@email.com,555-0209,234 Fisherman's Wharf,Trinidad,CA,95570,Commercial Diver,66000,5500.00,108,6,138,65000,19500,0.30,2,0,98.5,2,37000,1680,0.31,2,0,No,No,2024-02-07,2024-11-11,Fair,Active,8.3,685,Fair
C110,Beverly,Simpson,1988-03-29,36,Female,b.simpson@email.com,555-0210,567 Lighthouse Lane,Fort Bragg,CA,95437,Park Interpreter,58000,4833.33,96,5,132,57000,17100,0.30,2,0,98.4,2,33000,1540,0.32,2,0,No,No,2024-02-05,2024-11-12,Fair,Active,8.6,680,Fair
C111,Johnny,Stevens,1983-12-05,41,Male,j.stevens@email.com,555-0211,890 Cliffhouse Road,Mendocino,CA,95460,Hotel Owner,81000,6750.00,144,7,180,82000,16400,0.20,1,0,99.1,2,46000,2000,0.30,1,0,No,No,2024-01-10,2024-11-17,Good,Active,6.8,740,Good
C112,Phyllis,Tucker,1990-08-19,34,Female,p.tucker@email.com,555-0212,345 Redwood Avenue,Garberville,CA,95542,Forest Ecologist,69000,5750.00,72,6,108,68000,20400,0.30,2,0,98.1,1,38000,1740,0.30,2,0,No,No,2024-02-21,2024-11-09,Fair,Active,8.5,680,Fair
C113,Bobby,Porter,1987-04-05,37,Male,b.porter@email.com,555-0213,678 Timberline Drive,Willits,CA,95490,Logging Supervisor,63000,5250.00,102,5,138,62000,18600,0.30,2,0,98.5,2,35000,1620,0.31,2,0,No,No,2024-02-11,2024-11-11,Fair,Active,8.4,685,Fair
C114,Brenda,Hunter,1985-11-20,39,Female,b.hunter@email.com,555-0214,123 Pine Grove Lane,Ukiah,CA,95482,Viticulturist,74000,6166.67,114,7,156,75000,15000,0.20,1,0,99.2,2,42000,1840,0.30,1,0,No,No,2024-01-24,2024-11-14,Good,Active,7.0,735,Good
C115,Roger,Hicks,1992-02-16,32,Male,r.hicks@email.com,555-0215,456 Vineyard Road,Healdsburg,CA,95448,Winemaker,71000,5916.67,60,6,96,70000,21000,0.30,2,0,98.1,1,39000,1780,0.30,2,0,No,No,2024-02-25,2024-11-08,Fair,Active,8.3,680,Fair
C116,Cheryl,Crawford,1989-06-11,35,Female,c.crawford@email.com,555-0216,789 Sonoma Street,Sonoma,CA,95476,Tourism Manager,68000,5666.67,84,6,120,67000,20100,0.30,2,0,98.3,2,38000,1740,0.31,2,0,No,No,2024-02-15,2024-11-10,Fair,Active,8.4,685,Fair
C117,Jack,Henry,1984-10-28,40,Male,j.henry@email.com,555-0217,234 Napa Valley Drive,Napa,CA,94558,Vineyard Manager,77000,6416.67,132,7,168,78000,15600,0.20,1,0,99.1,2,44000,1920,0.30,1,0,No,No,2024-01-17,2024-11-15,Good,Active,6.9,740,Good
C118,Janet,Boyd,1991-07-03,33,Female,j.boyd@email.com,555-0218,567 Wine Country Lane,St. Helena,CA,94574,Sommelier,65000,5416.67,66,5,102,64000,19200,0.30,2,0,98.2,2,36000,1660,0.31,2,0,No,No,2024-02-19,2024-11-09,Fair,Active,8.5,680,Fair
C119,Albert,Mason,1987-01-18,37,Male,a.mason@email.com,555-0219,890 Calistoga Road,Calistoga,CA,94515,Spa Manager,62000,5166.67,102,6,138,61000,18300,0.30,2,0,98.5,1,35000,1620,0.31,2,0,No,No,2024-02-10,2024-11-11,Fair,Active,8.4,685,Fair
C120,Sara,Morales,1985-05-25,39,Female,s.morales@email.com,555-0220,345 Thermal Springs Avenue,Calistoga,CA,94516,Massage Therapist,56000,4666.67,114,5,156,54000,16200,0.30,2,0,98.6,2,31000,1480,0.32,2,0,No,No,2024-01-21,2024-11-13,Fair,Active,8.7,685,Fair
C121,Timothy,Kennedy,1990-09-30,34,Male,t.kennedy@email.com,555-0221,678 Sierra Boulevard,Truckee,CA,96161,Ski Resort Manager,69000,5750.00,72,6,108,68000,20400,0.30,2,0,98.1,1,38000,1740,0.30,2,0,No,No,2024-02-20,2024-11-09,Fair,Active,8.5,680,Fair
C122,Julia,Warren,1986-12-12,38,Female,j.warren@email.com,555-0222,123 Mountain Lodge Drive,South Lake Tahoe,CA,96150,Hospitality Manager,73000,6083.33,108,7,144,74000,14800,0.20,1,0,99.1,2,42000,1840,0.30,1,0,No,No,2024-01-26,2024-11-14,Good,Active,7.0,735,Good
C123,Henry,Fox,1992-06-18,32,Male,h.fox@email.com,555-0223,456 Alpine Street,Tahoe City,CA,96145,Snowboard Instructor,49000,4083.33,60,4,96,46000,18400,0.40,3,1,96.5,2,28000,1380,0.34,3,1,No,No,2024-03-01,2024-10-30,Fair,Active,11.0,645,Fair
C124,Diane,Pearson,1988-10-24,36,Female,d.pearson@email.com,555-0224,789 Lakeshore Drive,Kings Beach,CA,96143,Real Estate Broker,78000,6500.00,96,7,132,79000,15800,0.20,1,0,99.0,2,44000,1920,0.30,1,0,No,No,2024-02-03,2024-11-12,Good,Active,7.1,730,Good
C125,Walter,Gilbert,1984-04-30,40,Male,w.gilbert@email.com,555-0225,234 Emerald Bay Road,South Lake Tahoe,CA,96151,Casino Manager,85000,7083.33,132,8,168,87000,17400,0.20,1,0,99.2,2,49000,2120,0.30,1,0,No,No,2024-01-14,2024-11-16,Good,Active,6.7,745,Good
C126,Lillian,Rose,1991-11-06,33,Female,l.rose@email.com,555-0226,567 Crystal Bay Drive,Crystal Bay,NV,89402,Accounting Manager,71000,5916.67,66,6,102,70000,21000,0.30,2,0,98.2,1,39000,1780,0.30,2,0,No,No,2024-02-17,2024-11-10,Fair,Active,8.3,685,Fair
C127,Terry,Russell,1987-07-13,37,Male,t.russell@email.com,555-0227,890 Incline Village Drive,Incline Village,NV,89451,Property Manager,67000,5583.33,102,6,138,66000,19800,0.30,2,0,98.5,2,37000,1700,0.31,2,0,No,No,2024-02-09,2024-11-11,Fair,Active,8.4,685,Fair
C128,Judy,Griffin,1985-02-19,39,Female,j.griffin2@email.com,555-0228,345 Sand Harbor Road,Incline Village,NV,89452,Beach Club Manager,64000,5333.33,114,6,156,63000,18900,0.30,2,0,98.6,1,36000,1660,0.31,2,0,No,No,2024-01-20,2024-11-14,Fair,Active,8.5,690,Fair
C129,Gerald,Burke,1990-08-05,34,Male,g.burke@email.com,555-0229,678 Glenbrook Bay Drive,Glenbrook,NV,89413,Marina Manager,70000,5833.33,72,6,108,69000,20700,0.30,2,0,98.1,2,39000,1780,0.31,2,0,No,No,2024-02-21,2024-11-09,Fair,Active,8.5,680,Fair
C130,Kathryn,Day,1986-03-22,38,Female,k.day@email.com,555-0230,123 Zephyr Cove Drive,Zephyr Cove,NV,89448,Tour Operator,61000,5083.33,108,5,138,60000,18000,0.30,2,0,98.5,2,34000,1580,0.31,2,0,No,No,2024-02-08,2024-11-11,Fair,Active,8.6,685,Fair
C131,Jeremy,Mendoza,1983-10-08,41,Male,j.mendoza@email.com,555-0231,456 Stateline Road,Stateline,NV,89449,Gaming Manager,82000,6833.33,138,8,180,85000,17000,0.20,1,0,99.3,2,48000,2080,0.30,1,0,No,No,2024-01-11,2024-11-17,Good,Active,6.5,750,Good
C132,Alice,Garrett,1989-05-14,35,Female,a.garrett@email.com,555-0232,789 Heavenly Valley Road,South Lake Tahoe,CA,96152,Ski Patrol,58000,4833.33,84,5,120,57000,17100,0.30,2,0,98.3,2,33000,1540,0.32,2,0,No,No,2024-02-15,2024-11-10,Fair,Active,8.6,680,Fair
C133,Patrick,Knight,1987-11-29,37,Male,p.knight@email.com,555-0233,234 Squaw Valley Road,Olympic Valley,CA,96146,Sports Equipment Manager,66000,5500.00,102,6,138,65000,19500,0.30,2,0,98.5,1,37000,1680,0.31,2,0,No,No,2024-02-10,2024-11-11,Fair,Active,8.4,685,Fair
C134,Pamela,Alvarez,1985-07-05,39,Female,p.alvarez@email.com,555-0234,567 Palisades Drive,Olympic Valley,CA,96147,Ski School Director,75000,6250.00,114,7,156,76000,15200,0.20,1,0,99.2,2,43000,1880,0.30,1,0,No,No,2024-01-23,2024-11-14,Good,Active,7.0,735,Good
C135,Donald,Harper,1992-01-21,32,Male,d.harper@email.com,555-0235,890 Alpine Meadows Road,Alpine Meadows,CA,96146,Snowmaking Technician,54000,4500.00,60,4,96,52000,15600,0.30,2,0,98.0,2,30000,1440,0.32,2,0,No,No,2024-02-24,2024-11-08,Fair,Active,8.8,675,Fair
C136,Christina,Lynch,1988-08-27,36,Female,c.lynch@email.com,555-0236,345 Sugar Bowl Road,Norden,CA,95724,Lodge Manager,68000,5666.67,96,6,132,67000,20100,0.30,2,0,98.4,1,38000,1740,0.31,2,0,No,No,2024-02-06,2024-11-12,Fair,Active,8.3,685,Fair
C137,Joe,Cunningham,1984-12-13,40,Male,j.cunningham@email.com,555-0237,678 Donner Pass Road,Truckee,CA,96162,Avalanche Forecaster,72000,6000.00,132,7,168,73000,14600,0.20,1,0,99.1,2,41000,1820,0.30,1,0,No,No,2024-01-15,2024-11-15,Good,Active,6.9,740,Good
C138,Dorothy,Hunt,1991-06-09,33,Female,d.hunt@email.com,555-0238,123 Northstar Drive,Truckee,CA,96161,Event Coordinator,63000,5250.00,66,5,102,62000,18600,0.30,2,0,98.2,2,35000,1620,0.31,2,0,No,No,2024-02-18,2024-11-09,Fair,Active,8.5,680,Fair
C139,Lawrence,Black,1987-02-26,37,Male,l.black@email.com,555-0239,456 Martis Camp Road,Truckee,CA,96161,Golf Pro,70000,5833.33,102,6,138,69000,20700,0.30,2,0,98.5,1,39000,1780,0.31,2,0,No,No,2024-02-11,2024-11-11,Fair,Active,8.4,685,Fair
C140,Annie,Payne,1985-09-12,39,Female,a.payne@email.com,555-0240,789 Schaffer Mill Road,Truckee,CA,96161,Real Estate Agent,74000,6166.67,114,7,156,75000,15000,0.20,1,0,99.2,2,42000,1840,0.30,1,0,No,No,2024-01-22,2024-11-14,Good,Active,7.0,735,Good
C141,Stephen,Jennings,1990-12-28,34,Male,s.jennings@email.com,555-0241,234 Old Greenwood Drive,Truckee,CA,96161,Landscaper,59000,4916.67,72,5,108,58000,17400,0.30,2,0,98.1,2,33000,1540,0.31,2,0,No,No,2024-02-20,2024-11-09,Fair,Active,8.6,680,Fair
C142,Marilyn,Rice,1986-06-04,38,Female,m.rice@email.com,555-0242,567 Gray's Crossing Drive,Truckee,CA,96161,Interior Designer,71000,5916.67,108,6,144,70000,21000,0.30,2,0,98.4,1,39000,1780,0.30,2,0,No,No,2024-02-07,2024-11-12,Fair,Active,8.3,685,Fair
C143,Dennis,Arnold,1983-11-20,41,Male,d.arnold@email.com,555-0243,890 Lahontan Drive,Truckee,CA,96161,Construction Manager,80000,6666.67,138,7,180,82000,16400,0.20,1,0,99.1,2,46000,2000,0.30,1,0,No,No,2024-01-10,2024-11-17,Good,Active,6.8,740,Good
C144,Diane,Webb,1989-07-16,35,Female,d.webb2@email.com,555-0244,345 Prosser Lakeview Drive,Truckee,CA,96161,Environmental Consultant,68000,5666.67,84,6,120,67000,20100,0.30,2,0,98.3,2,38000,1740,0.31,2,0,No,No,2024-02-14,2024-11-10,Fair,Active,8.4,685,Fair
C145,Steven,Fields,1985-03-02,39,Male,s.fields@email.com,555-0245,678 Serene Lakes Drive,Soda Springs,CA,95728,Water Quality Specialist,64000,5333.33,114,6,156,63000,18900,0.30,2,0,98.6,1,36000,1660,0.31,2,0,No,No,2024-01-19,2024-11-14,Fair,Active,8.5,690,Fair
C146,Lois,Cole,1992-08-18,32,Female,l.cole@email.com,555-0246,123 Royal Gorge Drive,Soda Springs,CA,95728,Cross Country Ski Instructor,48000,4000.00,60,4,96,45000,18000,0.40,3,1,96.3,2,27000,1340,0.34,3,1,No,No,2024-03-03,2024-10-31,Fair,Active,11.5,640,Fair
C147,Randy,Little,1987-10-24,37,Male,r.little@email.com,555-0247,456 Boreal Ridge Road,Soda Springs,CA,95728,Lift Operator,52000,4333.33,102,4,138,50000,15000,0.30,2,0,98.5,2,29000,1400,0.32,2,0,No,No,2024-02-12,2024-11-11,Fair,Active,8.7,685,Fair
C148,Megan,Duncan,1986-05-10,38,Female,m.duncan@email.com,555-0248,789 Emigrant Gap Road,Emigrant Gap,CA,95715,Highway Maintenance,57000,4750.00,108,5,138,56000,16800,0.30,2,0,98.5,2,32000,1500,0.32,2,0,No,No,2024-02-08,2024-11-11,Fair,Active,8.6,685,Fair
C149,Jordan,Carpenter,1984-11-26,40,Male,j.carpenter@email.com,555-0249,234 Blue Canyon Drive,Blue Canyon,CA,95715,Railroad Engineer,76000,6333.33,132,7,168,77000,15400,0.20,1,0,99.1,2,43000,1880,0.30,1,0,No,No,2024-01-16,2024-11-15,Good,Active,6.9,740,Good
C150,Kelly,Holmes,1990-04-12,34,Female,k.holmes@email.com,555-0250,567 Cisco Grove Road,Cisco Grove,CA,95724,Park Ranger,61000,5083.33,72,5,108,60000,18000,0.30,2,0,98.1,2,34000,1580,0.31,2,0,No,No,2024-02-21,2024-11-09,Fair,Active,8.5,680,Fair
C151,Carl,Palmer,1988-09-28,36,Male,c.palmer@email.com,555-0251,890 Rainbow Lodge Road,Soda Springs,CA,95728,Restaurant Manager,65000,5416.67,96,6,132,64000,19200,0.30,2,0,98.4,1,36000,1660,0.31,2,0,No,No,2024-02-05,2024-11-12,Fair,Active,8.3,685,Fair
C152,Angela,Payne,1985-01-14,39,Female,a.payne2@email.com,555-0252,345 Summit Valley Road,Soda Springs,CA,95728,Ski Technician,56000,4666.67,114,5,156,54000,16200,0.30,2,0,98.6,2,31000,1480,0.32,2,0,No,No,2024-01-21,2024-11-13,Fair,Active,8.7,685,Fair
C153,Harold,Quinn,1991-07-30,33,Male,h.quinn@email.com,555-0253,678 Castle Peak Drive,Soda Springs,CA,95728,Climbing Guide,54000,4500.00,66,4,102,52000,15600,0.30,2,0,98.2,2,30000,1440,0.32,2,0,No,No,2024-02-17,2024-11-10,Fair,Active,8.6,680,Fair
C154,Ruth,Williamson,1987-12-06,37,Female,r.williamson@email.com,555-0254,123 Pacific Crest Trail,Soda Springs,CA,95728,Trail Crew Leader,58000,4833.33,102,5,138,57000,17100,0.30,2,0,98.5,2,33000,1540,0.32,2,0,No,No,2024-02-10,2024-11-11,Fair,Active,8.6,685,Fair
C155,Eugene,Meyer,1984-08-22,40,Male,e.meyer@email.com,555-0255,456 Squaw Peak Road,Olympic Valley,CA,96146,Mountain Safety Officer,70000,5833.33,132,6,168,69000,20700,0.30,2,0,98.6,1,39000,1780,0.31,2,0,No,No,2024-01-14,2024-11-15,Fair,Active,8.3,690,Fair
C156,Teresa,Grant,1990-10-08,34,Female,t.grant@email.com,555-0256,789 High Camp Road,Olympic Valley,CA,96146,Ski Patrol Captain,73000,6083.33,72,6,108,72000,21600,0.30,2,0,98.1,1,40000,1820,0.30,2,0,No,No,2024-02-22,2024-11-09,Fair,Active,8.4,680,Fair
C157,Jerry,Berry,1986-06-14,38,Male,j.berry@email.com,555-0257,234 Shirley Lake Drive,Olympic Valley,CA,96146,Environmental Educator,62000,5166.67,108,5,138,61000,18300,0.30,2,0,98.5,2,35000,1620,0.31,2,0,No,No,2024-02-09,2024-11-11,Fair,Active,8.5,685,Fair
C158,Shirley,Stone,1985-02-20,39,Female,s.stone@email.com,555-0258,567 Granite Chief Road,Olympic Valley,CA,96146,Wildlife Technician,64000,5333.33,114,6,156,63000,18900,0.30,2,0,98.6,1,36000,1660,0.31,2,0,No,No,2024-01-20,2024-11-14,Fair,Active,8.5,690,Fair
C159,Peter,Hawkins,1992-05-26,32,Male,p.hawkins@email.com,555-0259,890 KT-22 Drive,Olympic Valley,CA,96146,Terrain Park Builder,55000,4583.33,60,4,96,53000,15900,0.30,2,0,98.0,2,31000,1480,0.32,2,0,No,No,2024-02-25,2024-11-08,Fair,Active,8.8,675,Fair
C160,Diane,Dunn,1988-11-12,36,Female,d.dunn@email.com,555-0260,345 Mountain Run Road,Olympic Valley,CA,96146,Guest Services Manager,67000,5583.33,96,6,132,66000,19800,0.30,2,0,98.4,1,37000,1700,0.30,2,0,No,No,2024-02-06,2024-11-12,Fair,Active,8.3,685,Fair
C161,Samuel,Bishop,1984-07-28,40,Male,s.bishop@email.com,555-0261,678 Siberia Bowl Road,Olympic Valley,CA,96146,Snow Groomer Operator,61000,5083.33,132,5,168,60000,18000,0.30,2,0,98.6,2,34000,1580,0.31,2,0,No,No,2024-01-17,2024-11-14,Fair,Active,8.6,690,Fair
C162,Kimberly,Daniels,1991-01-04,33,Female,k.daniels@email.com,555-0262,123 Headwall Drive,Olympic Valley,CA,96146,Physical Therapist,72000,6000.00,66,6,102,71000,21300,0.30,2,0,98.2,1,40000,1820,0.30,2,0,No,No,2024-02-19,2024-11-09,Fair,Active,8.4,685,Fair
C163,Arthur,Ryan,1987-08-20,37,Male,a.ryan@email.com,555-0263,456 Cornice II Drive,Olympic Valley,CA,96146,Lift Mechanic,64000,5333.33,102,5,138,63000,18900,0.30,2,0,98.5,2,36000,1660,0.31,2,0,No,No,2024-02-11,2024-11-11,Fair,Active,8.5,685,Fair
C164,Marilyn,Carr,1985-04-06,39,Female,m.carr@email.com,555-0264,789 Exhibition Run Road,Olympic Valley,CA,96146,Ski Racing Coach,68000,5666.67,114,6,156,67000,20100,0.30,2,0,98.6,1,38000,1740,0.31,2,0,No,No,2024-01-24,2024-11-13,Fair,Active,8.4,690,Fair
C165,Russell,Reid,1990-11-22,34,Male,r.reid@email.com,555-0265,234 Broken Arrow Drive,Olympic Valley,CA,96146,Snowboard Coach,59000,4916.67,72,5,108,58000,17400,0.30,2,0,98.1,2,33000,1540,0.31,2,0,No,No,2024-02-21,2024-11-09,Fair,Active,8.6,680,Fair
C166,Lillian,Fuller,1986-09-08,38,Female,l.fuller@email.com,555-0266,567 Olympic Lady Drive,Olympic Valley,CA,96146,Childcare Director,60000,5000.00,108,5,138,59000,17700,0.30,2,0,98.5,2,34000,1580,0.32,2,0,No,No,2024-02-08,2024-11-11,Fair,Active,8.6,685,Fair
C167,Philip,Johnston,1983-12-24,41,Male,p.johnston@email.com,555-0267,890 Gondola Summit Road,Olympic Valley,CA,96146,Food Services Director,75000,6250.00,138,7,180,76000,15200,0.20,1,0,99.1,2,43000,1880,0.30,1,0,No,No,2024-01-10,2024-11-17,Good,Active,6.9,740,Good
C168,Virginia,Morris,1989-06-10,35,Female,v.morris@email.com,555-0268,345 Vista Grande Road,Olympic Valley,CA,96146,Retail Manager,63000,5250.00,84,5,120,62000,18600,0.30,2,0,98.3,2,35000,1620,0.31,2,0,No,No,2024-02-15,2024-11-10,Fair,Active,8.5,680,Fair
C169,Douglas,Nichols,1987-02-06,37,Male,d.nichols@email.com,555-0269,678 Village at Squaw Drive,Olympic Valley,CA,96146,Property Developer,88000,7333.33,102,8,138,91000,18200,0.20,1,0,99.2,2,51000,2180,0.30,1,0,No,No,2024-01-29,2024-11-13,Good,Active,6.4,755,Good
C170,Ann,Washington,1985-08-12,39,Female,a.washington@email.com,555-0270,123 Base Camp Drive,Olympic Valley,CA,96146,Rental Shop Manager,66000,5500.00,114,6,156,65000,19500,0.30,2,0,98.6,1,37000,1680,0.31,2,0,No,No,2024-01-21,2024-11-14,Fair,Active,8.4,690,Fair
C171,Bruce,Castillo,1992-04-28,32,Male,b.castillo@email.com,555-0271,456 Aerial Tram Road,Olympic Valley,CA,96146,Maintenance Supervisor,62000,5166.67,60,5,96,61000,18300,0.30,2,0,98.1,2,35000,1620,0.31,2,0,No,No,2024-02-23,2024-11-08,Fair,Active,8.5,680,Fair
C172,Mildred,Snyder,1988-10-14,36,Female,m.snyder@email.com,555-0272,789 High Sierra Drive,Olympic Valley,CA,96146,Conference Coordinator,65000,5416.67,96,6,132,64000,19200,0.30,2,0,98.4,1,36000,1660,0.31,2,0,No,No,2024-02-05,2024-11-12,Fair,Active,8.3,685,Fair
C173,Wayne,Garrett,1984-01-30,40,Male,w.garrett@email.com,555-0273,234 Squaw Creek Road,Olympic Valley,CA,96146,Golf Course Superintendent,71000,5916.67,132,6,168,70000,21000,0.30,2,0,98.6,1,39000,1780,0.30,2,0,No,No,2024-01-15,2024-11-15,Fair,Active,8.3,690,Fair
C174,Evelyn,Pierce,1991-07-16,33,Female,e.pierce@email.com,555-0274,567 Resort Creek Drive,Olympic Valley,CA,96146,Spa Director,69000,5750.00,66,6,102,68000,20400,0.30,2,0,98.2,1,38000,1740,0.30,2,0,No,No,2024-02-18,2024-11-09,Fair,Active,8.4,685,Fair
C175,Gerald,Owen,1987-11-02,37,Male,g.owen@email.com,555-0275,890 Granite Peak Road,Olympic Valley,CA,96146,Backcountry Guide,64000,5333.33,102,5,138,63000,18900,0.30,2,0,98.5,2,36000,1660,0.31,2,0,No,No,2024-02-10,2024-11-11,Fair,Active,8.5,685,Fair
C176,Norma,Chambers,1985-05-18,39,Female,n.chambers@email.com,555-0276,345 Moonshine Creek Road,Olympic Valley,CA,96146,Naturalist,60000,5000.00,114,5,156,59000,17700,0.30,2,0,98.6,2,34000,1580,0.32,2,0,No,No,2024-01-22,2024-11-13,Fair,Active,8.6,685,Fair
C177,Harold,Knight,1990-09-24,34,Male,h.knight2@email.com,555-0277,678 Papoose Peak Road,Olympic Valley,CA,96146,Ski Equipment Technician,56000,4666.67,72,4,108,54000,16200,0.30,2,0,98.1,2,31000,1480,0.32,2,0,No,No,2024-02-20,2024-11-09,Fair,Active,8.7,680,Fair
